Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Rating,Critic_Score_Class
3,25,203,"0,13","0,1",0,"0,03","0,27",31,37
5,27,203,"0,11","0,11",0,"0,04","0,26",31,38
7,25,203,"0,11","0,03","0,09","0,03","0,26",31,38
10,22,203,"0,15","0,09",0,"0,02","0,26",31,39
7,25,203,"0,26",0,0,0,"0,26",31,38
3,27,203,"0,12","0,09",0,"0,03","0,24",33,37
14,26,203,"0,1","0,06","0,08","0,01","0,24",31,39
14,27,203,"0,04",0,"0,2","0,01","0,24",31,38
11,23,203,"0,18","0,05",0,"0,01","0,24",31,39
8,25,203,"0,13","0,09",0,"0,02","0,23",31,38
5,25,203,0,"0,16","0,05","0,03","0,23",31,37
5,27,203,"0,07","0,03","0,1","0,02","0,23",31,38
3,25,203,"0,03","0,02","0,17","0,01","0,22",31,38
9,25,203,"0,14","0,06",0,"0,02","0,22",31,38
9,26,203,"0,13","0,03","0,04","0,01","0,21",31,38
3,20,203,"0,1","0,08",0,"0,03","0,21",30,38
16,25,203,0,"0,03","0,17","0,01","0,21",31,39
9,23,203,"0,11","0,08",0,"0,02","0,21",32,38
4,26,203,"0,06",0,"0,14","0,01","0,2",31,37
2,27,203,"0,19",0,0,"0,02","0,2",30,37
9,21,203,"0,1","0,08",0,"0,02","0,2",30,37
1,22,203,"0,12","0,03","0,03","0,02","0,2",33,38
9,19,203,"0,1","0,02","0,07","0,01","0,2",30,39
3,21,203,"0,1","0,08",0,"0,03","0,2",30,39
16,27,203,0,"0,07","0,11","0,02","0,2",31,38
9,22,203,"0,07","0,03","0,08","0,01","0,19",31,37
2,25,203,"0,02","0,01","0,16",0,"0,19",31,38
9,28,203,"0,14","0,03",0,"0,01","0,19",31,39
9,22,203,"0,15","0,01","0,02","0,01","0,19",31,37
1,28,203,"0,07",0,"0,11","0,01","0,19",31,38
1,22,203,"0,17",0,0,"0,01","0,18",30,39
6,27,203,"0,08","0,08",0,"0,01","0,18",31,40
1,22,203,"0,16","0,01",0,"0,01","0,18",31,37
9,22,203,"0,14","0,03",0,"0,01","0,18",32,38
16,19,203,"0,03","0,07","0,05","0,02","0,17",33,37
16,22,203,0,0,"0,17",0,"0,17",33,37
16,22,203,0,"0,03","0,13","0,01","0,17",31,39
4,19,203,"0,05","0,09",0,"0,03","0,17",31,39
9,22,203,"0,08","0,06",0,"0,02","0,16",31,37
4,22,203,"0,13","0,02",0,"0,02","0,16",32,37
9,27,203,"0,12",0,"0,03","0,01","0,16",31,39
1,20,203,"0,1","0,02","0,03","0,01","0,16",33,39
14,20,203,"0,08","0,02","0,04","0,01","0,15",33,39
7,25,203,"0,14",0,0,"0,01","0,15",31,38
2,19,203,"0,14",0,0,"0,01","0,15",30,38
14,21,203,"0,09","0,04",0,"0,01","0,15",30,37
7,27,203,0,0,"0,15",0,"0,15",31,39
7,27,203,"0,03",0,"0,11",0,"0,14",33,38
16,22,203,"0,04","0,04","0,04","0,02","0,13",31,38
7,22,203,"0,04","0,02","0,05","0,01","0,13",31,37
16,24,203,"0,07","0,03",0,"0,02","0,12",33,38
3,22,203,"0,06","0,05",0,"0,02","0,12",30,37
1,26,203,"0,08","0,02","0,01","0,01","0,12",31,39
2,22,203,0,0,"0,11",0,"0,11",30,39
8,25,203,0,0,"0,1","0,01","0,11",31,38
5,27,203,0,"0,1",0,"0,02","0,11",31,39
9,19,203,"0,05","0,05",0,"0,01","0,11",31,39
5,27,203,0,"0,01","0,1",0,"0,11",31,38
3,23,203,"0,05","0,04",0,"0,01","0,11",31,38
16,25,203,0,"0,04","0,06","0,01","0,11",31,38
16,25,203,0,"0,02","0,08","0,01","0,11",31,38
8,29,203,"0,06","0,04",0,"0,01","0,11",31,37
9,28,203,"0,05","0,04",0,"0,01","0,11",33,38
4,28,203,"0,05","0,03",0,"0,02","0,1",33,37
7,25,203,"0,09",0,0,"0,01","0,1",31,37
2,27,203,"0,06",0,"0,03",0,"0,1",33,38
2,27,203,"0,09",0,0,"0,01","0,1",33,39
5,19,203,"0,03","0,05",0,"0,02","0,09",30,39
13,20,203,"0,07","0,02",0,0,"0,09",30,38
7,27,203,"0,08",0,0,"0,01","0,09",31,38
2,27,203,"0,09",0,0,"0,01","0,09",33,37
13,20,203,"0,07","0,02",0,0,"0,09",31,39
4,25,203,"0,06","0,02",0,"0,02","0,09",33,37
13,27,203,"0,07","0,02",0,0,"0,09",30,37
10,25,203,"0,04","0,04",0,"0,01","0,09",31,38
5,22,203,0,0,"0,08",0,"0,08",31,38
6,27,203,0,"0,08",0,0,"0,08",32,40
13,19,203,"0,06","0,02",0,0,"0,08",30,37
4,22,203,"0,04","0,03",0,"0,01","0,08",32,37
4,20,203,"0,03","0,03",0,"0,01","0,08",33,37
2,27,203,"0,07",0,0,"0,01","0,08",31,39
9,22,203,"0,05","0,03",0,"0,01","0,08",32,37
9,20,203,"0,04","0,03",0,"0,01","0,08",33,37
3,22,203,"0,04","0,03",0,"0,01","0,08",31,38
7,22,203,"0,06",0,0,"0,01","0,07",31,37
7,20,203,"0,07",0,0,"0,01","0,07",30,38
13,19,203,"0,06","0,01",0,0,"0,07",31,37
11,20,203,"0,05","0,02",0,0,"0,07",31,39
2,27,203,0,0,"0,07",0,"0,07",30,37
2,29,203,"0,06",0,0,0,"0,07",33,37
4,23,203,"0,03","0,03",0,"0,01","0,07",32,37
9,25,203,"0,01","0,05",0,0,"0,07",31,37
12,22,203,0,"0,04","0,02",0,"0,06",31,38
3,23,203,"0,03","0,02",0,"0,01","0,06",31,37
6,23,203,0,"0,05",0,"0,01","0,06",32,40
3,23,203,"0,03","0,02",0,"0,01","0,06",31,37
3,19,203,"0,03","0,02",0,"0,01","0,06",31,37
9,23,203,"0,03","0,02",0,"0,01","0,06",32,37
12,20,203,"0,03","0,02",0,"0,01","0,06",33,37
3,22,203,"0,03","0,02",0,"0,01","0,05",31,38
3,27,203,"0,02","0,02",0,"0,01","0,05",33,38
7,28,203,"0,04",0,0,0,"0,05",33,39
8,23,203,"0,03","0,02",0,0,"0,05",31,39
9,23,203,"0,02","0,03",0,0,"0,04",32,37
10,19,203,"0,02","0,02",0,0,"0,04",30,39
7,18,203,"0,01","0,01","0,01","0,01","0,04",30,38
16,27,203,0,0,"0,04",0,"0,04",31,39
9,18,203,"0,02","0,02",0,0,"0,04",31,39
15,22,203,"0,03","0,01",0,0,"0,04",33,39
7,22,203,"0,03",0,0,0,"0,03",31,38
5,25,203,0,0,"0,03",0,"0,03",31,38
3,22,203,"0,02","0,01",0,0,"0,03",31,37
7,27,203,"0,03",0,0,0,"0,03",33,37
15,20,203,"0,02","0,01",0,0,"0,03",30,39
2,29,203,"0,02",0,0,0,"0,02",33,37
3,19,203,"0,01","0,01",0,0,"0,02",30,37
3,23,203,0,0,"0,02",0,"0,02",31,37
14,22,203,"0,01","0,01",0,0,"0,02",33,37
6,19,203,0,"0,02",0,0,"0,02",31,39
8,23,203,"0,01","0,01",0,0,"0,02",31,39
8,25,203,"0,01","0,01",0,0,"0,02",30,38
6,19,203,0,"0,01",0,0,"0,02",30,39
6,23,203,"0,01",0,0,0,"0,01",32,37
9,25,203,"0,01",0,0,0,"0,01",31,37
9,25,203,0,0,0,0,"0,01",31,40
2,26,204,"0,26","0,05","0,22","0,03","0,56",30,38
3,26,204,"0,19","0,15",0,"0,05","0,4",30,39
2,24,204,"0,12",0,0,"0,01","0,13",30,37
3,29,204,"0,04","0,03",0,"0,01","0,09",31,38
2,26,204,"0,02",0,0,0,"0,02",33,37
3,20,204,"0,01","0,01",0,0,"0,02",33,37
9,18,205,"0,17",0,0,"0,01","0,18",30,37
4,18,205,"0,16",0,0,"0,01","0,17",30,37
9,18,206,"0,04",0,0,0,"0,05",31,37
6,22,207,"0,97","1,09",0,"0,28","2,34",31,40
6,27,207,"0,08","0,07",0,"0,01","0,16",31,40
6,27,207,"0,03",0,0,0,"0,04",31,40
6,27,207,0,"0,02",0,0,"0,03",31,40
6,27,207,0,"0,01",0,0,"0,01",31,40
13,23,208,"0,09","0,02",0,0,"0,12",32,37
15,22,209,"0,01",0,0,0,"0,01",30,37
16,22,210,"0,1","0,01","0,1","0,04","0,24",31,40
1,18,211,"41,36","28,96","3,77","8,45","82,54",30,39
1,19,211,"15,68","12,8","3,79","3,29","35,57",30,40
1,18,211,"15,61","10,95","3,28","2,95","32,78",30,40
2,20,211,"11,28","9,15","6,5","2,88","29,81",30,40
1,21,211,"13,96","9,18","2,93","2,84","28,92",30,37
1,20,211,"14,48","6,95","4,7","2,25","28,38",30,40
2,19,211,"9,71","7,48","4,13","1,9","23,22",30,40
1,18,211,"8,92","8,03","3,6","2,15","22,7",30,40
1,18,211,"9,01","8,49","2,53","1,77","21,79",30,40
2,21,211,"4,74","9,2","4,16","2,04","20,15",30,39
2,24,211,"3,43","5,35","5,32","1,18","15,29",30,39
14,19,211,"5,2","4,19","2,7","0,94","13,04",30,40
1,25,211,"6,64","2,56","2,66","1,01","12,87",31,40
2,26,211,"2,5","3,45","5,33","0,86","12,13",30,40
1,20,211,"6,06","3,36","1,2","0,74","11,36",30,40
14,20,211,"4,89","3,05","2,14","0,78","10,87",30,40
14,20,211,"3,66","3,27","2,49","0,63","10,05",30,39
14,26,211,"2,08","2,43","4,43","0,4","9,34",30,40
2,21,211,"4,4","1,85","1,98","0,68","8,91",30,39
1,21,211,"1,75","3,48","2,49","0,67","8,39",30,38
1,21,211,"3,74","2,25","1,58","0,71","8,28",30,38
2,27,211,"2,76","1,72","2,69","0,54","7,72",30,40
1,20,211,"3,58","2,36","0,98","0,62","7,54",30,40
12,19,211,"3,17","2,25","1,29","0,52","7,23",30,40
1,22,211,"3,74","2,14","0,6","0,68","7,16",31,40
13,25,211,"4,41","1,04","1,39","0,22","7,07",31,40
2,21,211,"1,66","2,75","1,6","0,62","6,63",30,39
1,20,211,"3,18","1,8","1,03","0,46","6,47",30,40
15,27,211,"2,57","1,58","2,06","0,21","6,41",30,39
13,20,211,"4,01","1,26","0,87","0,17","6,31",30,40
2,27,211,"0,63","0,67","4,35","0,15","5,78",33,40
15,20,211,"3,14","1,24","0,91","0,2","5,49",30,40
15,19,211,"2,62","1,64","0,99","0,23","5,47",30,40
14,26,211,"0,99","2,23","1,91","0,25","5,39",30,39
12,20,211,"2,3","1,4","1,28","0,32","5,29",30,40
2,24,211,"1,21","2,43","1,03","0,52","5,19",30,40
2,22,211,"1,85","1,8","0,95","0,48","5,08",30,40
1,23,211,"3,05","1,17","0,29","0,46","4,98",31,38
1,26,211,"1,83","1,12","1,32","0,36","4,62",30,39
14,22,211,"1,82","1,39","1,12","0,29","4,62",30,40
13,22,211,"2,6","0,99","0,89","0,13","4,6",30,40
12,23,211,"1,56","1,24","1,48","0,26","4,54",33,40
12,20,211,"2,18","1,23","0,73","0,34","4,47",30,40
12,21,211,"2,52","1,11","0,46","0,33","4,42",33,39
1,22,211,"2,03","1,17","0,37","0,38","3,95",33,40
2,24,211,"0,9","1,76","0,92","0,37","3,94",33,40
14,27,211,"0,7","0,48","2,62","0,11","3,92",31,40
2,21,211,"0,86","1,56","1,05","0,35","3,83",30,37
1,21,211,"1,05","1,91","0,41","0,42","3,79",30,38
1,20,211,"1,95","0,86","0,59","0,31","3,72",30,40
13,22,211,"2,38","0,67","0,46","0,1","3,6",30,39
2,21,211,"0,59","1,79","0,73","0,34","3,45",30,40
2,22,211,"1,4","0,91","0,74","0,26","3,31",33,40
12,20,211,"1,21","0,92","0,95","0,2","3,28",30,40
2,24,211,"0,61","1,57","0,82","0,27","3,26",33,40
1,21,211,"1,35","1,11","0,46","0,32","3,25",30,38
14,26,211,"0,55","1,07","1,41","0,13","3,16",30,38
13,26,211,"1,92","0,16","0,99","0,09","3,15",30,40
1,21,211,"1,06","1,1","0,76","0,22","3,14",30,39
14,22,211,"1,41","1,03","0,46","0,23","3,13",30,40
2,21,211,"0,91",1,"1,03","0,17","3,12",30,40
2,21,211,"0,55","0,5","1,93","0,13","3,11",30,40
2,20,211,"1,55","0,04","1,19","0,15","2,92",30,39
1,24,211,"0,86","1,04","0,73","0,26","2,89",33,40
13,23,211,"1,96","0,67","0,1","0,09","2,82",31,40
2,20,211,"1,45","0,07","1,1","0,15","2,76",30,40
15,22,211,"1,75","0,52","0,33","0,1","2,7",30,40
2,24,211,"0,28","1,39","0,68","0,33","2,67",33,40
2,24,211,"1,63","0,51","0,35","0,18","2,67",30,39
1,18,211,"1,05","1,05","0,24","0,24","2,58",33,39
2,26,211,"0,62","0,82","0,96","0,18","2,58",30,39
13,27,211,"1,21","0,57","0,7","0,07","2,54",30,39
2,21,211,"0,26","1,65","0,33","0,28","2,52",30,39
13,21,211,"1,13","0,36","0,92","0,07","2,47",30,38
14,22,211,"1,16","0,57","0,47","0,17","2,38",33,40
14,27,211,"1,12","0,43","0,64","0,14","2,33",30,39
2,27,211,"0,94","0,54","0,62","0,18","2,28",30,38
15,20,211,"1,22","0,1","0,91","0,04","2,27",30,40
15,20,211,"0,9","0,73","0,54","0,09","2,26",30,40
13,27,211,"1,48","0,25","0,46","0,06","2,25",30,40
12,20,211,"1,25","0,62","0,18","0,18","2,24",30,39
1,27,211,"0,65","0,4","1,05","0,11","2,22",31,40
2,27,211,"1,28","0,03","0,73","0,12","2,15",30,38
2,24,211,"0,63","0,05","1,35","0,08","2,1",30,40
13,21,211,"0,97","0,33","0,73","0,06","2,08",30,38
1,18,211,"0,88","0,44","0,63","0,12","2,08",30,38
1,20,211,"1,42","0,09","0,45","0,1","2,06",30,40
14,21,211,"0,64","0,73","0,55","0,12","2,05",30,37
15,20,211,"1,2","0,48","0,29","0,07","2,04",30,39
14,27,211,"0,9","0,45","0,54","0,13","2,03",31,40
2,27,211,"1,15","0,04","0,83",0,"2,02",30,38
2,20,211,"0,78","0,02","1,05","0,08","1,94",30,39
1,18,211,"1,48",0,"0,29","0,12","1,89",30,38
13,28,211,"0,96","0,53","0,3","0,09","1,87",31,40
14,20,211,"0,61","0,34","0,79","0,09","1,84",30,40
1,23,211,"0,89","0,74","0,07","0,09","1,79",31,40
12,21,211,"0,3","0,58","0,84","0,05","1,77",30,38
15,27,211,"0,93","0,38","0,4","0,06","1,76",30,40
2,27,211,"0,2","0,15","1,35","0,03","1,74",31,39
15,22,211,"1,18","0,27","0,17","0,06","1,68",30,40
12,21,211,"0,75","0,55","0,24","0,12","1,67",30,38
1,20,211,"0,58","0,21","0,79","0,07","1,65",33,39
13,21,211,"0,9","0,11","0,6","0,05","1,65",30,39
13,29,211,"0,78","0,25","0,56","0,04","1,63",30,40
13,19,211,"1,01","0,11","0,45","0,04","1,62",30,38
13,18,211,"0,98","0,38","0,2","0,04","1,61",30,39
2,18,211,"0,98","0,04","0,49","0,09","1,6",30,38
13,22,211,"1,15","0,36","0,04","0,04","1,59",31,40
1,27,211,"0,78","0,37","0,3","0,13","1,59",30,37
12,20,211,"0,72","0,58","0,16","0,12","1,58",30,40
13,21,211,"0,95","0,11","0,46","0,04","1,57",30,38
2,27,211,"0,57","0,43","0,44","0,12","1,56",30,37
13,18,211,"1,09","0,15","0,25","0,04","1,53",30,40
13,27,211,"0,72","0,38","0,36","0,04","1,49",31,40
13,18,211,"0,93","0,24","0,25","0,04","1,46",30,39
14,20,211,"0,49","0,56","0,29","0,09","1,43",30,38
15,20,211,0,0,"1,39","0,03","1,43",30,40
15,22,211,"0,89","0,22","0,22","0,1","1,42",30,40
12,20,211,"0,66","0,47","0,12","0,11","1,35",30,39
1,22,211,"0,85","0,28","0,13","0,1","1,35",31,39
13,20,211,"0,84","0,22","0,24","0,04","1,34",33,40
13,23,211,"0,87","0,35","0,07","0,04","1,33",31,40
14,27,211,"0,5","0,39","0,34","0,08","1,31",30,38
2,27,211,"0,5","0,16","0,58","0,05","1,3",30,38
14,27,211,"0,44","0,29","0,47","0,07","1,27",30,37
14,22,211,"0,48","0,35","0,36","0,07","1,27",33,40
12,24,211,"0,57","0,4","0,19","0,09","1,26",30,40
13,27,211,"0,71","0,19","0,31","0,03","1,25",30,38
12,22,211,"0,59","0,42","0,13","0,1","1,23",31,39
15,20,211,"0,79","0,27","0,12","0,04","1,23",30,40
2,19,211,"1,09","0,03",0,"0,09","1,22",30,38
13,18,211,"0,58","0,16","0,46","0,03","1,22",30,40
15,27,211,"0,61","0,27","0,27","0,07","1,22",30,40
13,29,211,"0,48","0,13","0,56","0,03","1,2",30,40
2,24,211,"0,73","0,03","0,36","0,07","1,19",30,39
1,28,211,"0,53","0,16","0,42","0,06","1,17",30,38
15,24,211,"0,68","0,25","0,21","0,02","1,17",30,40
14,22,211,"0,56","0,33","0,18","0,09","1,16",30,39
13,21,211,"0,5","0,16","0,46","0,03","1,15",30,39
14,22,211,"0,47","0,26","0,35","0,07","1,14",33,37
12,29,211,"0,45","0,33","0,29","0,07","1,13",33,40
12,20,211,"0,49","0,44","0,13","0,08","1,13",33,40
14,27,211,"0,33","0,37","0,37","0,06","1,13",33,39
13,27,211,"0,54","0,21","0,31","0,04","1,1",31,40
12,22,211,"0,59","0,32","0,09","0,09","1,09",31,40
13,23,211,"0,68","0,18","0,19","0,03","1,08",31,38
1,28,211,"0,43","0,46","0,09","0,09","1,06",30,39
13,25,211,"0,44","0,12","0,45","0,03","1,04",31,39
15,19,211,"0,39","0,16","0,37","0,12","1,04",30,40
2,20,211,"0,7","0,05","0,21","0,07","1,03",30,39
14,22,211,"0,3","0,18","0,5","0,05","1,03",30,40
2,27,211,"0,56","0,05","0,37","0,04","1,02",30,40
2,20,211,"0,48","0,06","0,41","0,05","0,99",30,40
15,21,211,"0,5","0,19","0,28","0,02","0,98",30,37
15,29,211,"0,49","0,18","0,29","0,01","0,97",30,40
14,18,211,"0,26","0,3","0,35","0,05","0,97",30,38
14,26,211,"0,4","0,36","0,13","0,07","0,95",30,39
14,23,211,"0,48","0,27","0,13","0,06","0,95",33,40
14,28,211,"0,17","0,2","0,53","0,03","0,93",30,39
1,21,211,"0,23","0,42","0,18","0,09","0,92",33,38
1,27,211,"0,43","0,25","0,16","0,07","0,91",31,40
15,28,211,"0,46","0,17","0,24","0,02","0,89",30,40
15,29,211,"0,42","0,16","0,3","0,02","0,89",30,40
2,27,211,"0,83",0,0,"0,06","0,89",30,38
12,27,211,"0,38","0,28","0,15","0,06","0,86",31,40
1,26,211,"0,46","0,21","0,12","0,06","0,86",33,39
12,18,211,"0,35","0,23","0,21","0,05","0,85",30,39
2,20,211,"0,6",0,"0,2","0,05","0,85",30,39
15,28,211,"0,6","0,22",0,"0,01","0,84",30,40
13,22,211,"0,63","0,16",0,"0,02","0,81",30,40
2,27,211,"0,52","0,09","0,13","0,05","0,79",33,39
12,22,211,"0,34","0,28","0,1","0,06","0,78",32,40
15,20,211,"0,45","0,17","0,14","0,01","0,77",30,39
2,19,211,"0,21","0,14","0,38","0,04","0,77",30,37
2,23,211,"0,57","0,04","0,11","0,06","0,76",31,40
14,24,211,0,"0,48","0,25","0,03","0,75",33,40
1,22,211,"0,26","0,19","0,27","0,04","0,75",30,38
14,26,211,"0,16","0,03","0,54","0,01","0,74",30,39
15,27,211,"0,31","0,11","0,3","0,02","0,74",30,39
15,20,211,"0,4","0,15","0,17","0,01","0,73",30,37
2,20,211,"0,36",0,"0,32","0,03","0,72",30,40
15,29,211,"0,5","0,19",0,"0,01","0,7",30,40
15,28,211,"0,37","0,14","0,17","0,01","0,7",30,39
15,21,211,"0,5","0,18",0,"0,01","0,69",30,38
1,22,211,"0,33",0,"0,33","0,02","0,68",33,40
2,27,211,"0,31",0,"0,34","0,02","0,67",30,38
1,27,211,"0,3","0,13","0,18","0,04","0,65",31,40
2,20,211,"0,28","0,02","0,33","0,03","0,65",33,38
13,19,211,"0,41","0,11","0,12","0,02","0,65",31,40
15,20,211,"0,25","0,09","0,3","0,01","0,65",30,38
15,29,211,"0,47","0,17",0,"0,01","0,65",30,40
12,27,211,"0,29","0,23","0,06","0,05","0,64",30,39
1,19,211,"0,19","0,26","0,11","0,06","0,62",30,37
2,27,211,"0,29","0,02","0,27","0,03","0,61",33,40
1,23,211,"0,42","0,05",0,"0,14","0,61",31,40
2,29,211,"0,43","0,12",0,"0,05","0,61",33,40
15,27,211,"0,27","0,1","0,22","0,01","0,61",33,40
13,19,211,"0,4","0,1","0,09","0,02","0,6",30,40
2,21,211,"0,17","0,18","0,2","0,04","0,59",30,40
14,21,211,"0,17","0,25","0,11","0,04","0,57",30,38
15,24,211,"0,31","0,11","0,13","0,01","0,56",30,38
1,24,211,"0,33","0,16","0,02","0,05","0,56",30,39
12,20,211,"0,25","0,14","0,13","0,04","0,54",30,39
13,22,211,"0,29","0,08","0,16","0,01","0,54",31,40
2,28,211,"0,26","0,04","0,22","0,03","0,54",31,39
2,27,211,0,"0,13","0,38","0,02","0,53",30,39
1,19,211,"0,39","0,03","0,08","0,04","0,53",30,39
2,23,211,"0,38","0,01","0,1","0,04","0,53",33,39
15,18,211,"0,24","0,09","0,19","0,01","0,52",30,40
1,25,211,"0,44","0,03",0,"0,04","0,51",31,39
14,27,211,"0,19","0,11","0,19","0,03","0,51",31,40
2,24,211,"0,17","0,02","0,3","0,02","0,5",30,40
15,27,211,"0,13","0,05","0,31","0,01","0,5",30,40
2,24,211,"0,28","0,03","0,16","0,02","0,49",30,40
1,29,211,"0,27","0,03","0,17","0,03","0,49",33,39
14,21,211,"0,18","0,12","0,16","0,03","0,49",30,39
14,22,211,"0,31","0,1","0,05","0,03","0,49",33,37
14,18,211,"0,15","0,13","0,17","0,03","0,48",30,39
12,18,211,"0,14","0,17","0,14","0,03","0,48",30,37
1,21,211,"0,25","0,03","0,17","0,02","0,48",30,38
2,27,211,"0,16","0,01","0,29","0,01","0,48",33,38
14,22,211,"0,2","0,04","0,21","0,02","0,47",30,40
1,22,211,"0,37","0,01","0,07","0,02","0,47",30,37
13,21,211,"0,36","0,09",0,"0,01","0,47",30,38
15,18,211,"0,32","0,12",0,"0,01","0,45",30,40
13,20,211,"0,34","0,09",0,"0,01","0,44",30,39
1,22,211,"0,09","0,02","0,32","0,01","0,44",31,37
13,28,211,"0,34","0,09",0,"0,01","0,44",32,40
15,28,211,"0,26","0,1","0,07","0,01","0,43",30,37
12,21,211,"0,2","0,11","0,09","0,03","0,43",30,37
14,26,211,0,"0,15","0,27","0,01","0,43",33,39
12,22,211,"0,19","0,1","0,08","0,03","0,4",31,39
13,29,211,"0,25","0,07","0,07","0,01","0,4",31,39
13,21,211,"0,3","0,08",0,"0,01","0,39",31,38
2,29,211,"0,3","0,02","0,04","0,03","0,39",30,40
12,23,211,"0,18","0,1","0,08","0,03","0,38",33,38
13,28,211,"0,24","0,06","0,07","0,01","0,38",30,37
12,18,211,"0,17","0,14","0,04","0,03","0,38",33,38
13,27,211,"0,29","0,07",0,"0,01","0,37",31,38
13,22,211,"0,28","0,07",0,"0,01","0,37",30,39
14,27,211,"0,09","0,04","0,23","0,01","0,37",33,37
2,21,211,"0,3","0,03",0,"0,03","0,36",33,40
15,22,211,"0,26","0,1",0,"0,01","0,36",30,39
2,26,211,"0,3","0,01","0,02","0,03","0,35",31,40
1,29,211,"0,22","0,02","0,08","0,02","0,34",31,39
1,26,211,"0,28","0,01","0,03","0,03","0,34",31,40
1,28,211,"0,17","0,14",0,"0,03","0,34",30,38
15,20,211,"0,17","0,06","0,09","0,01","0,33",30,39
2,24,211,"0,14","0,01","0,16","0,01","0,33",30,40
2,27,211,"0,19","0,02","0,09","0,02","0,33",31,39
15,24,211,"0,12","0,04","0,16","0,01","0,33",30,39
1,27,211,"0,11","0,1","0,08","0,02","0,31",31,39
2,27,211,"0,19",0,"0,08","0,01","0,29",33,38
2,28,211,"0,15","0,01","0,12","0,01","0,29",31,38
1,26,211,"0,22","0,04","0,01","0,02","0,29",31,39
12,22,211,"0,18",0,"0,09","0,02","0,29",30,39
15,27,211,"0,08","0,03","0,17","0,01","0,29",33,39
15,27,211,0,0,"0,28","0,01","0,28",33,40
12,21,211,"0,13","0,12",0,"0,02","0,28",33,38
13,27,211,"0,21","0,05",0,"0,01","0,27",31,40
2,26,211,"0,25",0,0,"0,02","0,26",30,40
1,19,211,"0,24",0,0,"0,02","0,26",30,39
15,27,211,0,0,"0,26","0,01","0,26",30,40
2,21,211,"0,21",0,"0,02","0,02","0,26",30,39
2,24,211,"0,13","0,01","0,11","0,01","0,26",30,39
13,18,211,"0,19","0,05",0,"0,01","0,25",30,39
15,20,211,"0,17","0,06",0,0,"0,24",30,38
2,24,211,"0,15","0,01","0,06","0,01","0,23",30,40
14,28,211,"0,13","0,02","0,06","0,01","0,23",31,37
15,18,211,"0,16","0,06",0,0,"0,22",30,39
1,18,211,"0,14","0,01","0,07","0,01","0,22",33,39
14,29,211,"0,14","0,05","0,01","0,02","0,21",31,38
14,27,211,"0,13","0,07",0,"0,02","0,21",31,38
14,25,211,"0,06","0,07","0,05","0,01","0,2",31,38
2,27,211,"0,08","0,04","0,07","0,01","0,2",33,39
13,28,211,"0,15","0,04",0,"0,01","0,19",30,37
2,28,211,0,0,"0,19",0,"0,19",30,39
13,28,211,"0,01",0,"0,15",0,"0,17",30,39
2,18,211,"0,11",0,"0,04","0,01","0,16",30,38
14,22,211,"0,03","0,04","0,09","0,01","0,16",30,39
15,19,211,"0,11","0,04",0,0,"0,16",30,39
2,25,211,"0,01","0,02","0,12",0,"0,16",33,39
13,28,211,"0,11","0,03",0,0,"0,15",32,38
2,24,211,"0,08",0,"0,05","0,01","0,14",30,38
2,24,211,"0,08","0,01","0,03","0,01","0,14",30,38
1,24,211,"0,08","0,02","0,03","0,01","0,13",30,38
12,22,211,0,"0,03","0,08",0,"0,11",32,38
13,21,211,"0,07","0,02","0,02",0,"0,11",33,38
14,22,211,0,"0,01","0,08",0,"0,1",33,37
14,24,211,"0,09",0,0,"0,01","0,09",30,39
14,22,211,"0,03","0,01","0,02",0,"0,07",31,38
14,24,211,0,0,"0,07",0,"0,07",30,38
12,22,211,"0,04","0,02",0,"0,01","0,06",32,37
15,20,211,"0,04","0,01",0,0,"0,05",30,40
2,21,211,"0,01",0,"0,02",0,"0,03",30,39
12,22,211,0,"0,01",0,0,"0,01",30,40
12,24,211,0,0,"0,01",0,"0,01",30,38
12,21,211,0,0,"0,01",0,"0,01",30,40
14,27,212,"0,34","0,07","0,27","0,05","0,73",32,40
4,27,212,"0,27","0,11","0,14","0,05","0,57",31,40
4,27,212,"0,25","0,07","0,17","0,05","0,54",31,40
4,25,212,"0,27","0,1","0,07","0,05","0,49",31,37
4,27,212,"0,12","0,06","0,21","0,03","0,42",31,39
16,27,212,"0,14","0,05","0,12","0,05","0,36",31,39
16,21,212,"0,1","0,04","0,15","0,05","0,34",31,39
16,21,212,"0,09","0,05","0,15","0,04","0,33",32,40
5,27,212,"0,12","0,08","0,07","0,04","0,31",31,40
16,27,212,"0,11","0,05","0,07","0,03","0,27",31,39
5,22,212,"0,14","0,03","0,04","0,04","0,25",32,37
14,27,212,"0,1","0,01","0,13","0,01","0,25",33,39
7,27,212,"0,1","0,01","0,12","0,02","0,25",31,40
16,27,212,"0,05","0,03","0,14","0,02","0,24",31,39
4,27,212,"0,14","0,02","0,05","0,02","0,23",31,37
5,27,212,"0,09","0,04","0,08","0,03","0,23",31,40
16,27,212,"0,03","0,04","0,13","0,02","0,22",31,40
16,22,212,"0,07","0,01","0,12","0,03","0,22",32,39
4,27,212,"0,09",0,"0,1","0,02","0,21",31,39
4,27,212,"0,07","0,02","0,1","0,02","0,21",31,37
4,27,212,"0,06","0,02","0,12","0,02","0,21",31,40
4,22,212,0,"0,03","0,16","0,01","0,2",32,37
4,27,212,"0,05","0,03","0,09","0,02","0,19",31,38
